,index,Tags,text,top3_topic_bert,top3_topic,top3_topic_bert_str,top3_descricao,top3_tags_descricao,mean_similarity_top3_descricao
744,13bd0f58adb6b6cc.json,[],"['new_workflow', 'CSV data', 'Input dataset', 'Remove beginning', 'out_file1', 'Datamash', 'out_file', 'datamash_ops', 'Split by group', 'split_output', 'split_file_on_column', 'Datamash', 'out_file', 'datamash_ops', 'Parse parameter value', 'text_param', 'Compose text parameter value', 'out1', 'compose_text_param', 'input', 'Compute', 'out_file1', 'column_maker', 'runtime parameter for tool Compute', 'CSV data', 'Datamash on input dataset(s)', 'Split by group collection']","['out1', 'input', '', '', '', '', '', '', '', '']",-1,out1 input        ,"[122, 44, 819]","[[], [], []]",0.8632565
745,042758b8a8c5ac80.json,[],"['final_workflow', 'input VEP', 'Input dataset', 'Input FASTA Dataset', 'Input dataset', 'input', 'Remove beginning', 'out_file1', 'infile', 'Replace Text', 'outfile', 'text_processing', 'input', 'Count', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'ClustalW', 'output', 'outlog', 'clustalw', 'input1', 'Group', 'out_file1', 'input1', 'Group', 'out_file1', 'input1', 'Group', 'out_file1', 'input1', 'Group', 'out_file1', 'input', 'Sequence Logo', 'output', 'weblogo3', 'input', 'DAVID', 'out_file1', 'input', 'DAVID', 'out_file1', 'input', 'Get Pathways', 'output', 'genome_diversity', 'input', 'Filter', 'out_file1', 'infile', 'Unique', 'outfile', 'text_processing', 'runtime parameter for tool Remove beginning', 'runtime parameter for tool Replace Text', 'runtime parameter for tool Count', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool ClustalW', 'runtime parameter for tool Group', 'runtime parameter for tool Group', 'runtime parameter for tool Group', 'runtime parameter for tool Group', 'runtime parameter for tool Sequence Logo', 'runtime parameter for tool DAVID', 'runtime parameter for tool DAVID', 'runtime parameter for tool Get Pathways', 'runtime parameter for tool Filter', 'runtime parameter for tool Unique']","['input', 'out_file1', 'input1', 'output', 'dataset', 'group', 'text_processing', 'outfile', 'infile', 'vep']",0,input out_file1 input1 output dataset group text_processing outfile infile vep,"[411, 478, 454]","[[], [], []]",0.9476807
746,53834a5fb46ca0f6.json,[],"['How to workflow', 'Input dataset', 'Trim Galore!', 'trimmed_reads_single', 'trim_galore', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'geneMap', 'refTranscriptSource', 'single_or_paired', 'Sailfish', 'output_quant', 'output_gene_quant', 'sailfish', 'MultiQC', 'stats', 'html_report', 'multiqc', 'batch_factors', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Sailfish', 'runtime parameter for tool Sailfish', 'runtime parameter for tool Sailfish', 'runtime parameter for tool DESeq2']","['multiqc', 'deseq2', 'fastqc', 'input', 'limits', 'trimmed_reads_single', 'trim_galore', 'trim', 'to', 'text_file']",0,multiqc deseq2 fastqc input limits trimmed_reads_single trim_galore trim to text_file,"[747, 63, 347]","[[], [], []]",0.9305729
747,cd431e5f912d3616.json,[],"['Trial', 'FASTA', 'Input dataset', 'Barcodes', 'Input dataset', 'GTF', 'Input dataset', 'Reads 1', 'Input dataset', 'Reads 2', 'Input dataset', 'Barcode Splitter', 'split_output', 'summary', 'fastx_barcode_splitter', 'Barcode Splitter', 'split_output', 'summary', 'fastx_barcode_splitter', 'Filter failed datasets', 'output', 'Filter failed datasets', 'output', 'Zip collections', 'output', 'Trimmomatic', 'fastq_out_paired', 'fastq_out_unpaired', 'trimmomatic', 'HISAT2', 'output_alignments', 'hisat2', 'featureCounts', 'output_short', 'output_summary', 'featurecounts', 'Column join', 'tabular_output', 'collection_column_join', 'FASTA', 'Barcodes', 'GTF', 'Reads 1', 'Reads 2', 'Reads 1 Collection', 'Reads 2 Collection']","['reads', 'output', 'summary', 'hisat2', 'featurecounts', 'fastx_barcode_splitter', 'split_output', 'fasta', 'gtf', 'collection']",0,reads output summary hisat2 featurecounts fastx_barcode_splitter split_output fasta gtf collection,"[557, 487, 224]","[[], [], []]",0.9349254
748,8b2c8c8ce121177d.json,[],"['Genomic Analysis', 'ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/002/SRR2353162/SRR2353162_2.fastq', 'Input dataset', 'ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR235/001/SRR2353181/SRR2353181_2.fastq', 'Input dataset', 'HUMAN-GENOME-ANNOTATION', 'Input dataset', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'TopHat', 'align_summary', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat2', 'FastQC', 'html_file', 'text_file', 'fastqc', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'BAM-to-SAM', 'output1', 'bam_to_sam', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'Cuffmerge', 'merged_transcripts', 'cuffmerge', 'Cuffquant', 'out_file', 'cuffquant', 'Cuffquant', 'out_file', 'cuffquant', 'Cuffdiff', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'genes_exp', 'genes_fpkm_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'cuffdiff', 'Cuffdiff', 'splicing_diff', 'promoters_diff', 'cds_diff', 'cds_exp_fpkm_tracking', 'cds_fpkm_tracking', 'tss_groups_exp', 'tss_groups_fpkm_tracking', 'genes_exp', 'genes_fpkm_tracking', 'isoforms_exp', 'isoforms_fpkm_tracking', 'cuffdiff', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Cut', 'output', 'text_processing', 'Cut', 'output', 'text_processing']","['ftp', 'fastq', 'srr2353162_2', 'srr2353162', '002', 'vol1', 'uk', 'srr235', 'sra', 'ebi']",-1,ftp fastq srr2353162_2 srr2353162 002 vol1 uk srr235 sra ebi,"[335, 27, 290]","[[], [], []]",0.88347405
749,5a0eb1b27dad3cd6.json,[],"['Marius van den Beek', 'IWC', 'Parallel Accession Down (release v0.1.1)', 'Run accessions', 'Input dataset', 'Split file', 'list_output_txt', 'split_file_to_collection', 'Parse parameter value', 'text_param', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Apply rules', 'output', 'Apply rules', 'output', 'Run accessions', 'Split accessions to collection', 'to parameter', 'fasterq-dump', 'flatten paired output', 'Paired End Reads', 'flatten single end output', 'Single End Reads']","['output', 'faster', 'iwc', 'file', 'fastq', 'log', 'extract', 'marius', 'download', 'den']",-1,output faster iwc file fastq log extract marius download den,"[709, 523, 15]","[[], [], []]",0.89266425
750,86f1f231dd811b22.json,"['aptamer', 'SELEX']","['Persistence NrD Filter Workflow', 'Filter', 'out_file1', 'aptamer', 'SELEX']","['Persistence NrD Filter Workflow', 'Filter', 'out_file1', 'aptamer', 'SELEX']",,Persistence NrD Filter Workflow Filter out_file1 aptamer SELEX,"[267, 176, 255]","[[], ['aptamer', 'SELEX'], []]",0.9154102
751,0392de36b6f55a8f.json,"['COVID-19', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: consensus construction (release v0.3)', 'Variant calls', 'Input dataset collection', 'min-AF for consensus variant', 'Input parameter', 'min-AF for failed variants', 'Input parameter', 'aligned reads data for depth calculation', 'Input dataset collection', 'Depth-threshold for masking', 'Input parameter', 'Reference genome', 'Input dataset', 'Compose text parameter value', 'out1', 'compose_text_param', 'Compose text parameter value', 'out1', 'compose_text_param', 'bedtools Genome Coverage', 'output', 'bedtools', 'Compose text parameter value', 'out1', 'compose_text_param', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'Filter', 'out_file1', 'SnpSift Extract Fields', 'output', 'snpsift', 'SnpSift Extract Fields', 'output', 'snpsift', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Concatenate', 'output', 'concat', 'Merge', 'output', 'merge', 'Subtract', 'output', 'subtract', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'bcftools consensus', 'output_file', 'bcftools_consensus', 'Collapse Collection', 'output', 'collapse_collections', 'COVID-19', 'covid19.galaxyproject.org', 'Variant calls', 'min-AF for consensus variant', 'min-AF for failed variants', 'aligned reads data for depth calculation', 'Depth-threshold for masking', 'Reference genome', 'coverage_depth', 'consensus_variants', 'filter_failed_variants', 'low_cov_regions', 'chrom_pos_ref_called_variants', 'chrom_pos_ref_failed_variants', 'chrom_pos_ref_called_variants_with_0_based_start', 'chrom_pos_ref_failed_variants_with_0_based_start', 'chrom_pos_ref_called_variants_with_0_based_start_end', 'chrom_pos_ref_failed_variants_with_0_based_start_end', 'called_variant_sites', 'failed_variant_sites', 'low_cov_regions_plus_filter_failed', 'low_cov_regions_plus_filter_failed_combined', 'masking_regions', 'masking_regions_with_1_based_start', '1_based_masking_regions', 'consensus', 'multisample_consensus_fasta']","['output', 'out_file1', 'snpsift', 'for', 'compute', 'consensus', 'column_maker', 'af', 'depth', 'min']",0,output out_file1 snpsift for compute consensus column_maker af depth min,"[553, 120, 574]","[[], [], []]",0.9196567
752,50fb074833eb9836.json,[],"[""Workflow constructed from history 'inudoshi_desu'"", 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'readtype', 'Trimmomatic', 'fastq_out', 'trimmomatic', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Trimmomatic', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC']","['fastqc', 'tool', 'runtime', 'parameter', 'for', 'trimmomatic', 'limits', 'contaminants', 'readtype', 'fastq_out']",0,fastqc tool runtime parameter for trimmomatic limits contaminants readtype fastq_out,"[699, 94, 587]","[[], ['Rna', 'Rnaseq', 'Bioinformatics'], []]",0.9317022
753,d2864aa3631b3bf6.json,[],"['From the beginning', 'FastQC', 'html_file', 'text_file', 'fastqc', 'sam_merge2', 'numerical_column', 'Histogram', 'out_file1', 'histogram', 'Histogram', 'out_file1', 'histogram', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'singlePaired', 'singlePaired', 'Map with Bowtie for Illumina', 'output', 'bowtie_wrappers', 'SAM-to-BAM', 'output1', 'sam_to_bam', 'flagstat', 'output1', 'samtools_flagstat', 'runtime parameter for tool Histogram', 'runtime parameter for tool Map with Bowtie for Illumina', 'runtime parameter for tool Map with Bowtie for Illumina']","['to', 'samtools_flagstat', 'sam', 'flagstat', 'bam', '', '', '', '', '']",-1,to samtools_flagstat sam flagstat bam     ,"[531, 655, 669]","[[], [], []]",0.87746954
754,02ff4efb583aaf49.json,[],"['Benchmarking Paired DNA Cloud Costs', 'FASTQ Dataset 1', 'Input dataset', 'FASTQ Dataset 2', 'Input dataset', 'library', 'library', 'Bowtie2', 'output', 'bowtie2', 'fastq_input', 'fastq_input', 'Map with BWA-MEM', 'bam_output', 'bwa', 'library', 'library', 'HISAT2', 'output_alignments', 'hisat2', 'input_type', 'input_type', 'Map with BWA', 'bam_output', 'bwa', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool Map with BWA-MEM', 'runtime parameter for tool Map with BWA-MEM', 'runtime parameter for tool HISAT2', 'runtime parameter for tool HISAT2', 'runtime parameter for tool Map with BWA', 'runtime parameter for tool Map with BWA', 'FASTQ Dataset 1', 'FASTQ Dataset 2', 'Bowtie2 on input dataset(s): alignments', 'Map with BWA-MEM on input dataset(s) (mapped reads in BAM format)', 'HISAT2 on input dataset(s): aligned reads (BAM)', 'Map with BWA on input dataset(s) (mapped reads in BAM format)']","['reads', 'bam', 'on', 'input', 'cloud', 'dna', 'paired', 'benchmarking', 'costs', 'aligned']",-1,reads bam on input cloud dna paired benchmarking costs aligned,"[477, 211, 254]","[[], [], []]",0.8415179
755,d136d24e4c96962a.json,"['mlxv', 'generic']","['Wolfgang Maier', 'Generic consensus construction from VCF calls', 'aligned reads data for depth calculation', 'Input dataset collection', 'Depth-threshold for masking', 'Input parameter', 'Variant calls', 'Input dataset collection', 'min-AF for consensus variant', 'Input parameter', 'min-AF for failed variants', 'Input parameter', 'Reference genome', 'Input dataset', 'bedtools Genome Coverage', 'output', 'bedtools', 'Compose text parameter value', 'out1', 'compose_text_param', 'Compose text parameter value', 'out1', 'compose_text_param', 'Compose text parameter value', 'out1', 'compose_text_param', 'Filter', 'out_file1', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Filter', 'output', 'snpsift', 'SnpSift Extract Fields', 'output', 'snpsift', 'SnpSift Extract Fields', 'output', 'snpsift', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Concatenate', 'output', 'concat', 'Merge', 'output', 'merge', 'Subtract', 'output', 'subtract', 'Compute', 'out_file1', 'column_maker', 'Cut', 'out_file1', 'bcftools consensus', 'output_file', 'bcftools_consensus', 'Collapse Collection', 'output', 'collapse_collections', 'mlxv', 'generic', 'aligned reads data for depth calculation', 'Depth-threshold for masking', 'Variant calls', 'min-AF for consensus variant', 'min-AF for failed variants', 'Reference genome', 'coverage_depth', 'low_cov_regions', 'consensus_variants', 'filter_failed_variants', 'chrom_pos_ref_called_variants', 'chrom_pos_ref_failed_variants', 'chrom_pos_ref_called_variants_with_0_based_start', 'chrom_pos_ref_failed_variants_with_0_based_start', 'chrom_pos_ref_called_variants_with_0_based_start_end', 'chrom_pos_ref_failed_variants_with_0_based_start_end', 'called_variant_sites', 'failed_variant_sites', 'low_cov_regions_plus_filter_failed', 'low_cov_regions_plus_filter_failed_combined', 'masking_regions', 'masking_regions_with_1_based_start', '1_based_masking_regions', 'consensus', 'multisample_consensus_fasta']","['low_cov_regions_plus_filter_failed', 'bcftools', 'variants', 'failed', 'min', 'af', 'consensus', 'for', '', '']",-1,low_cov_regions_plus_filter_failed bcftools variants failed min af consensus for  ,"[68, 294, 510]","[[], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org']]",0.8880444
756,092be3cf6e40282c.json,[],"['Eric_mac\\u00edas', 'SraRunTable.csv', 'Input dataset', 'GTF', 'Input dataset', 'cDNA', 'Input dataset', 'input', 'Filter', 'out_file1', 'input', 'Filter', 'out_file1', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Advanced Cut', 'output', 'text_processing', 'Select last', 'outfile', 'text_processing', 'Select last', 'outfile', 'text_processing', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'input', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'trim_galore', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'trim_galore', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'geneMap', 'Salmon quant', 'output_quant', 'output_gene_quant', 'salmon', 'geneMap', 'Salmon quant', 'output_quant', 'output_gene_quant', 'salmon', 'adapters', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'input', 'Advanced Cut', 'output', 'text_processing', 'input', 'Advanced Cut', 'output', 'text_processing', 'batch_factors', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'limma', 'outTables', 'outReport', 'limma_voom', 'infile', 'Select first', 'outfile', 'text_processing', 'infile', 'Select first', 'outfile', 'text_processing', 'advanced_options', 'gProfiler GOSt', 'output', 'gprofiler_gost', 'infile', 'Text reformatting', 'outfile', 'text_processing', 'DAVID', 'out_file1', 'runtime parameter for tool Filter', 'runtime parameter for tool Filter', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'runtime parameter for tool Faster Download and Extract Reads in FASTQ', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Salmon quant', 'runtime parameter for tool Salmon quant', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool Advanced Cut', 'runtime parameter for tool DESeq2', 'runtime parameter for tool Select first', 'runtime parameter for tool Select first', 'runtime parameter for tool gProfiler GOSt', 'runtime parameter for tool Text reformatting', 'SraRunTable.csv', 'GTF', 'cDNA']","['batch_factors', 'text', 'reformatting', 'gprofiler', 'gost', 'text_processing', 'tool', 'runtime', 'parameter', 'for']",-1,batch_factors text reformatting gprofiler gost text_processing tool runtime parameter for,"[738, 127, 747]","[[], [], []]",0.9378734
757,675d70ee099dd3f2.json,[],"['Download list of isolates &amp; type', 'query_source', 'NCBI Accession Download', 'output', 'error_log', 'failed_accessions', 'ncbi_acc_download', 'MLST', 'report', 'mlst', 'runtime parameter for tool NCBI Accession Download', 'NCBI Accession Download on input dataset(s): Downloaded Files', 'MLST on input dataset(s): report.tsv']","['download', 'amp', 'query_source', 'of', 'type', 'list', 'isolates', 'files', 'error_log', 'downloaded']",-1,download amp query_source of type list isolates files error_log downloaded,"[990, 431, 375]","[['variant', 'calling'], [], []]",0.89968705
758,6d0a3f36d2736087.json,[],"['First Workflow ', 'ftp://ftp.ensembl.org/pub/release-102/fasta/mus_musculus/dna/', 'Input dataset', 'Mus_musculus.GRCm38.dna.primary_assembly.fa.gz', 'Input dataset', 'Mus_musculus.GRCm38.102.chr.gtf.gz', 'Input dataset', 'genesToName', 'Input dataset', 'genesToTranscript.txt', 'Input dataset', 'Advanced Cut', 'output', 'text_processing', 'Select', 'out_file1', 'Sort Column Order', 'output_tabular', 'column_order_header_sort', 'Advanced Cut', 'output', 'text_processing', 'Cut', 'out_file1', 'Select last', 'outfile', 'text_processing', 'gffread', 'output_gtf', 'output_exons', 'gffread', 'Faster Download and Extract Reads in FASTQ', 'list_paired', 'output_collection', 'output_collection_other', 'log', 'sra_tools', 'Relabel identifiers', 'output', 'Trim Galore!', 'trimmed_reads_single', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Salmon quant', 'output_quant', 'output_gene_quant', 'salmon', 'Advanced Cut', 'output', 'text_processing', 'Column join', 'tabular_output', 'collection_column_join', 'limma', 'outTables', 'outReport', 'limma_voom', 'limma', 'outTables', 'outReport', 'outFilt', 'outNorm', 'rscript', 'libinfo', 'limma_voom', 'Filter', 'out_file1', 'Advanced Cut', 'output', 'text_processing', 'Replace', 'outfile', 'text_processing', 'gProfiler GOSt', 'output', 'plot', 'gprofiler_gost', 'ftp://ftp.ensembl.org/pub/release-102/fasta/mus_musculus/dna/', 'Mus_musculus.GRCm38.dna.primary_assembly.fa.gz', 'Mus_musculus.GRCm38.102.chr.gtf.gz', 'genesToName', 'genesToTranscript.txt']","['salmon', 'quant', '', '', '', '', '', '', '', '']",-1,salmon quant        ,"[730, 314, 194]","[[], ['ChIP-seq', 'bowtie', 'Mapping'], []]",0.7313051
759,5fc0c7c65edc7457.json,[],"['Unpaired RNA-Seq from SRA', 'Download and Extract Reads in FASTA/Q', 'output_accession', 'sra_tools', 'Download and Extract Reads in FASTA/Q', 'output_accession', 'sra_tools', 'Human hg38 transcriptome', 'Input dataset', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'trim_galore', 'singlePaired', 'Trim Galore!', 'trimmed_reads_single', 'trim_galore', 'singlePaired', 'RNA STAR', 'output_log', 'splice_junctions', 'mapped_reads', 'rgrnastar', 'singlePaired', 'RNA STAR', 'output_log', 'splice_junctions', 'mapped_reads', 'rgrnastar', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool Trim Galore!', 'runtime parameter for tool RNA STAR', 'runtime parameter for tool RNA STAR', 'Human hg38 transcriptome']","['input', 'dataset', '', '', '', '', '', '', '', '']",-1,input dataset        ,"[1005, 882, 125]","[[], [], []]",0.99999994
760,6be2c7930c391b35.json,"['Fasta', 'NGS', 'Genome', 'Draft']","['Mapping, Variant Calling, and Get draft genome Fasta', 'ATCC13869.gb', 'Input dataset', 'Sample_combined_R1.fastq.gz', 'Input dataset', 'Sample_combined_R2.fastq.gz', 'Input dataset', 'SnpEff build:', 'snpeff_output', 'output_fasta', 'snpeff', 'Map with BWA-MEM', 'bam_output', 'bwa', 'bedtools BAM to BED', 'output', 'bedtools', 'Call variants', 'variants', 'lofreq_call', 'bedtools MergeBED', 'output', 'bedtools', 'sec_default', 'bcftools consensus', 'output_file', 'bcftools_consensus', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff', 'bedtools GetFastaBed', 'output', 'bedtools', 'SnpSift Extract Fields', 'output', 'snpsift', 'Fasta', 'NGS', 'Genome', 'Draft', 'runtime parameter for tool bcftools consensus', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'ATCC13869.gb', 'Sample_combined_R1.fastq.gz', 'Sample_combined_R2.fastq.gz']","['lofreq_call', 'genome', 'fasta', 'consensus', 'bcftools', 'tool', 'runtime', 'parameter', 'for', '']",-1,lofreq_call genome fasta consensus bcftools tool runtime parameter for ,"[870, 128, 781]","[[], [], []]",0.93241006
761,0bddfc0618e59d02.json,[],"['RNA-Seq_B_Analysis - Alignment', 'Reads wild type in FASTQ format', 'Input dataset', 'Reads from mutant in FASTQ format', 'Input dataset', 'TopHat for Illumina', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat', 'TopHat for Illumina', 'insertions', 'deletions', 'junctions', 'accepted_hits', 'tophat']","['tophat', 'illumina', 'for', '', '', '', '', '', '', '']",0,tophat illumina for       ,"[213, 45, 377]","[[], [], []]",0.75081795
762,cad24fc12b2451c6.json,[],"['fetching SNP for p1-3', 'cc', 'Input dataset', 'mb', 'Input dataset', 'mc', 'Input dataset', 'cb', 'Input dataset', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Cut', 'out_file1', 'Concatenate datasets', 'out_file1', 'Count', 'out_file1', 'Cut', 'out_file1', 'Join two Datasets', 'out_file1', 'Join two Datasets', 'out_file1', 'Join two Datasets', 'out_file1', 'Join two Datasets', 'out_file1', 'Filter', 'out_file1']","['out_file1', 'datasets', 'two', 'join', 'input', 'dataset', 'snp', 'p1', 'for', 'fetching']",0,out_file1 datasets two join input dataset snp p1 for fetching,"[800, 473, 189]","[[], [], []]",0.9362076
763,0ab1922bc4ea12b2.json,[],"['good primers for braca1', 'BRCA1', 'Input dataset', 'SNPs', 'Input dataset', 'Filter', 'out_file1', 'Join', 'output', 'join', 'Group', 'out_file1', 'Sort', 'out_file1', 'input', 'lineNum', 'Select first', 'out_file1', 'runtime parameter for tool Select first', 'runtime parameter for tool Select first', 'BRCA1', 'SNPs']","['primers', 'good', 'braca1', 'dataset', 'input', 'for', '', '', '', '']",-1,primers good braca1 dataset input for    ,"[691, 582, 629]","[[], [], []]",0.9000761
764,cd3bce36b6ef073d.json,[],"['Fastq quality data trimming', 'mutant_R1.fastq', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Filter by quality', 'output', 'fastq_quality_filter', 'mutant_R1.fastq']","['filter', 'fastq_quality_filter', 'by', 'quality', '', '', '', '', '', '']",-1,filter fastq_quality_filter by quality      ,"[284, 278, 660]","[[], [], ['illumina', 'virus', 'sirnas', 'viroid']]",0.8871269
765,7003470003f4a57b.json,[],"['Find exons with highest SNPs', 'Exons', 'Input dataset', 'Features', 'Input dataset', 'Join', 'output', 'join', 'Group', 'out_file1', 'Sort', 'out_file1', 'infile', 'Select first', 'outfile', 'text_processing', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets', 'Exons', 'Features']","['select', 'first', 'infile', 'input', 'dataset', 'tool', 'runtime', 'parameter', 'for', '']",-1,select first infile input dataset tool runtime parameter for ,"[700, 933, 244]","[['asbmr2016'], [], ['aptamer', 'SELEX']]",0.929097
766,c6a3b066c3072e4a.json,[],"['imported: SOLiD single end mapping quickie 8', 'Input dataset', 'Input dataset', 'solid_qual_stats', 'solid2fastq', 'solid_qual_boxplot', 'Map with Bowtie for SOLiD', 'output', 'bowtie_color_wrappers', 'Filter SAM', 'out_file1', 'sam_bitwise_flag_filter', 'Convert SAM', 'out_file1', 'sam2interval']","['solid_qual_boxplot', 'single', 'quickie', 'mapping', 'imported', 'end', 'solid', 'out_file1', '', '']",-1,solid_qual_boxplot single quickie mapping imported end solid out_file1  ,"[226, 814, 350]","[[], [], []]",0.9095823
767,efb10012b8448b21.json,[],"['RNA-seq (Sue-ob, K.)', 'Input dataset', 'Input dataset', 'Input dataset', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'HISAT2', 'output_alignments', 'hisat2', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools stats', 'output', 'samtools_stats', 'Samtools sort', 'output1', 'samtools_sort', 'Samtools stats', 'output', 'samtools_stats', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'htseq-count', 'counts', 'othercounts', 'htseq_count', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM']","['runtime', 'parameter', 'tool', 'for', 'fastqc', 'sam', 'or', 'bam', 'filter', 'output']",-1,runtime parameter tool for fastqc sam or bam filter output,"[885, 698, 879]","[[], [], []]",0.93937725
